EmployeeID,Name,Department,City,Age,Experience,Salary,Bonus,PerformanceRating,ProjectsCompleted,JoiningDate
1046,Vivaan,Finance,Delhi,40,16,1372851,74291,3.9,25,2021-05-22
1047,Vihaan,HR,Pune,30,9,1588793,161874,4.5,3,2022-10-04
639,Vihaan,Finance,Hyderabad,49,19,1465848,95451,2.7,23,2025-06-08
1049,Karan,Support,Bengaluru,47,25,1270300,174018,1.3,21,2021-07-11
1050,Priya,Finance,Kolkata,32,7,271265,56839,3.6,20,2024-01-04
1051,Rohan,IT,Mumbai,60,30,1396057,11314,1.6,23,2019-02-07
1052,Arjun,HR,Delhi,54,25,569492,66703,4.5,3,2018-01-11
1053,Ananya,Sales,Kolkata,29,4,823920,136241,1.8,2,2020-12-18
1054,Rahul,IT,Pune,48,19,1088739,60608,2.0,6,2025-12-09
1055,Riya,Support,Ahmedabad,31,7,1764270,137882,2.7,14,2021-10-24
1056,Aditya,Sales,Bengaluru,60,38,1523591,110413,2.7,18,2020-06-21
1057,Rahul,IT,Delhi,23,0,780712,163844,2.6,19,2025-09-12
1058,Neha,HR,Ahmedabad,32,6,1150489,58736,2.4,2,2018-11-12
1059,Priya,HR,-inf,28,7,918129,190431,1.0,10,2018-08-19
1060,Rohan,Support,Delhi,45,20,1512070,65620,3.1,3,2023-05-23
1061,Sneha,Sales,Mumbai,57,30,1680534,124086,2.3,10,2018-04-02
1062,Shrey,Marketing,Mumbai,38,11,500104,42530,2.8,19,2020-10-13
1063,Rahul,IT,Mumbai,39,18,1599866,160931,5.0,14,2019-03-27
1064,Riya,Finance,Ahmedabad,42,21,395655,133179,1.4,25,2021-12-10
1065,Karan,Sales,Delhi,46,24,1416960,92096,3.0,1,2021-05-23
1066,Amit,HR,Bengaluru,44,14,465468,17677,1.9,0,2017-02-11
1067,Vivaan,Finance,Mumbai,26,2,1768564,106699,4.3,17,2015-12-28
1068,Sai,HR,Kolkata,28,7,888142,29671,2.1,22,2024-07-09
1069,Vihaan,Marketing,Hyderabad,28,5,919689,48797,4.0,13,2025-08-22
29,Aditya,IT,Kolkata,41,17,807034,113752,1.5,20,2019-08-11
1071,Aditya,Sales,Mumbai,26,0,1421291,73537,3.6,23,2018-12-03
1072,Priya,HR,Ahmedabad,34,13,1656138,66658,2.9,12,2018-08-04
1073,Rahul,Sales,Hyderabad,40,12,1624241,50369,4.4,3,2017-04-12
1074,Vihaan,HR,Kolkata,46,22,393947,82833,2.7,21,2019-10-21
1075,Pooja,Sales,Ahmedabad,27,5,754496,14348,4.6,5,2019-01-16
1076,Amit,Marketing,Ahmedabad,37,15,1404071,32037,2.4,6,2017-07-17
1077,Reyansh,Finance,Hyderabad,24,0,821660,106935,1.4,20,2021-12-14
1078,Vivaan,Operations,Hyderabad,,23,1495811,82332,3.1,15,2023-07-04
1079,Meera,IT,Pune,28,4,491566,23929,4.6,18,2019-04-03
1080,Riya,Sales,Hyderabad,35,5,1716983,197648,2.6,12,2016-04-24
1081,Vihaan,HR,Kolkata,31,7,979039,176959,2.2,19,2019-12-01
1082,Arjun,IT,Kolkata,40,16,607003,92604,3.7,5,2017-06-15
1083,Aarav,Marketing,Ahmedabad,48,22,293677,56534,4.9,2,2017-11-25
1084,Aarav,Marketing,Pune,51,21,252110,138006,4.5,15,2016-01-27
1085,Priya,Sales,Kolkata,35,6,1305174,53857,4.0,24,2016-02-10
1086,Neha,Finance,Ahmedabad,43,14,789680,183908,2.9,11,2022-01-27
563,Rohan,Support,Pune,34,4,372021,38652,3.3,20,2023-02-16
1088,Aditya,HR,Chennai,30,4,1294029,18101,2.0,23,2021-06-07
1089,Neha,Finance,Chennai,27,2,1564687,187943,3.2,14,2023-03-09
1090,Rohan,IT,Chennai,58,31,829332,91087,1.8,18,2023-12-11
1091,Karan,Operations,Bengaluru,50,20,977707,85604,1.4,0,2022-11-05
1092,Ananya,IT,Kolkata,54,29,1558193,156313,3.7,9,2022-05-03
1093,Neha,Operations,Mumbai,23,0,843530,165470,1.5,15,2019-01-14
1094,Meera,HR,Delhi,24,0,538817,101807,4.5,25,2023-11-25
1095,Sneha,Finance,Hyderabad,38,15,1787323,61570,2.7,2,2019-04-02
1096,Ishita,Sales,Ahmedabad,45,18,1087001,35726,4.6,9,2024-05-06
1097,Ananya,IT,Pune,58,35,1683028,62299,2.0,13,2023-04-10
1098,Karan,Operations,Ahmedabad,57,29,1394689,58069,2.5,13,2016-03-17
1099,Meera,IT,Chennai,53,27,1232261,102849,2.7,13,2021-08-01
1100,Rohan,Marketing,Pune,26,3,1540185,89269,4.1,18,2023-06-05
1101,Vivaan,IT,Mumbai,24,0,514106,115628,3.7,14,2023-08-27
1102,Priya,Support,Mumbai,38,16,949365,165802,1.4,9,2024-08-23
1103,Meera,Operations,Kolkata,28,0,1664346,143908,4.0,1,2018-09-05
1104,Aarav,Support,Kolkata,29,5,1667005,177685,4.4,9,2025-05-24
1105,Shrey,HR,Delhi,60,36,490561,27600,1.0,19,2016-09-04
1106,Sai,Support,Hyderabad,51,30,1310748,126343,2.6,3,2019-07-16
1107,Arjun,Operations,Mumbai,55,30,1535050,188604,2.8,21,2024-02-14
1108,Sneha,Finance,Pune,32,9,1628804,73093,1.7,23,2023-04-16
1109,Vihaan,Sales,Chennai,27,0,1283820,106295,3.7,12,2021-12-26
1110,Ananya,IT,Kolkata,48,25,308658,84297,2.8,18,2021-01-19
1111,Neha,Marketing,Hyderabad,23,0,542140,132659,4.5,14,2019-01-06
1112,Ishita,Finance,Kolkata,43,14,1069198,144491,1.3,20,2017-06-21
1113,Sneha,Marketing,Bengaluru,29,4,1630857,89411,4.7,2,2025-08-13
1114,Neha,Marketing,Chennai,57,28,1631824,147739,2.0,22,2020-10-19
1115,Sneha,Finance,Hyderabad,25,4,311911,51727,1.9,21,2016-08-22
1116,Riya,IT,Mumbai,36,14,614900,110685,4.0,13,2016-01-20
1117,Karan,Sales,Bengaluru,25,0,1035010,168999,3.5,0,2017-06-04
1118,Reyansh,Operations,Bengaluru,57,28,668873,61306,2.0,14,2025-05-08
1119,Vivaan,Support,Bengaluru,48,19,653273,32549,3.3,20,2025-02-07
1120,Pooja,Sales,Hyderabad,21,0,1105695,158975,3.2,2,2020-03-22
1121,Aditya,Sales,Chennai,34,4,1243489,141294,2.4,19,2023-03-26
1122,Sneha,HR,Mumbai,45,23,1443599,30484,1.5,16,2019-02-04
1123,Neha,IT,Bengaluru,59,30,943989,15909,1.9,9,2019-07-23
1124,Rahul,Marketing,Mumbai,39,17,1370767,160826,2.0,16,2024-09-10
1125,Priya,Sales,Pune,55,33,1472162,133464,4.7,8,2025-01-02
1126,Shrey,Sales,Delhi,33,7,374553,46513,1.8,23,2020-11-02
965,Rohan,IT,Kolkata,57,27,1724488,19269,2.4,2,2021-10-24
1128,Neha,Sales,Kolkata,29,4,1766932,20942,1.4,15,2023-04-21
1129,Rahul,Operations,Mumbai,40,16,294969,24511,1.1,25,2018-09-20
1130,Amit,Marketing,Bengaluru,56,28,359346,111482,4.1,22,2017-07-23
1131,Amit,IT,Hyderabad,28,0,497448,171389,4.9,11,2020-04-11
1132,Aarav,Support,Hyderabad,35,13,1484420,12634,1.9,23,2023-10-02
1133,Rohan,Operations,Hyderabad,24,2,368813,43217,2.8,9,2015-06-12
1134,Riya,Marketing,Hyderabad,39,16,1521133,114285,2.9,3,2025-02-03
1135,Shrey,Marketing,Pune,52,26,711975,126271,3.9,11,2023-05-28
1136,Aditya,HR,Bengaluru,41,12,1305801,37362,1.2,13,2024-08-09
1137,Karan,Operations,Kolkata,54,30,889503,154956,1.8,11,2017-01-08
316,Aditya,IT,Pune,28,7,1296284,18848,2.1,18,2021-05-27
1139,Reyansh,Sales,Bengaluru,60,33,1288839,14941,4.5,12,2022-01-08
1140,Priya,Support,Pune,48,19,359596,183120,2.2,17,2020-01-20
1141,Vivaan,Support,Delhi,58,34,307346,99376,3.9,19,2021-07-26
1142,Ishita,Support,Pune,56,29,1762669,187725,2.1,17,2022-07-19
313,Neha,Sales,Delhi,52,31,548578,196555,2.1,1,2018-09-14
1144,Rohan,IT,Delhi,42,12,1077538,20120,3.5,11,2019-11-09
1145,Karan,IT,Kolkata,40,10,1635748,94145,4.3,5,2022-08-01
1146,Aditya,Finance,Ahmedabad,23,0,1257068,177180,4.4,6,2021-01-19
1147,Shrey,Operations,Bengaluru,-inf,0,627076,77634,4.1,8,2019-08-05
522,Vivaan,Support,Ahmedabad,57,35,1498290,178363,2.2,23,2024-07-03
1149,Neha,Marketing,Mumbai,58,32,337987,155072,3.9,1,2019-05-01
1150,Shrey,HR,Ahmedabad,59,35,983436,38616,1.3,14,2016-09-03
1151,Priya,Marketing,Ahmedabad,57,31,1678194,119043,1.3,13,2019-03-01
1152,Neha,IT,Pune,42,15,1617297,108229,2.9,9,2024-01-06
1153,Pooja,Support,Ahmedabad,30,0,303551,37848,3.4,25,2020-09-23
1154,Aditya,HR,Chennai,34,7,1471981,18545,3.6,4,2021-11-03
340,Amit,Operations,Bengaluru,31,9,1397239,34406,2.4,19,2022-12-01
1156,Priya,Operations,Delhi,57,32,761765,96162,2.0,24,2020-04-15
1157,Neha,Operations,Kolkata,36,8,1786789,117459,2.4,11,2023-09-03
1158,Amit,Operations,Bengaluru,59,35,1191554,119799,1.9,4,2023-04-25
1159,Arjun,Marketing,Kolkata,59,34,851641,99540,2.3,2,2021-07-17
1160,Sneha,Operations,Delhi,33,10,1202252,14066,1.7,13,2019-09-23
1161,Pooja,Sales,Chennai,29,8,1154753,16273,3.8,2,2017-09-28
1162,Priya,Marketing,Delhi,43,20,1093720,192695,3.2,22,2019-02-11
1163,Amit,Finance,Kolkata,23,1,1799267,103050,4.8,13,2025-08-24
1164,Ishita,-inf,,29,6,1767724,164549,4.7,16,2016-03-01
1165,Vihaan,HR,Pune,50,23,922004,124972,1.7,23,2024-05-25
1166,Amit,Finance,Ahmedabad,52,26,351267,157883,3.1,16,2024-09-28
1167,Riya,Marketing,Ahmedabad,45,19,624165,47538,1.2,23,2018-07-17
1168,Sai,Finance,Pune,27,1,847249,53409,1.5,8,2022-08-08
1169,Pooja,Support,Bengaluru,59,37,735856,184701,2.1,3,2018-09-27
1170,Aarav,Finance,Hyderabad,22,0,333351,151513,3.2,6,2015-08-27
1171,Vihaan,Sales,Chennai,39,9,1144440,126608,3.1,14,2019-02-23
1172,-inf,Operations,Hyderabad,52,27,432166,45866,5.0,23,2025-02-12
1173,Aditya,Operations,Ahmedabad,25,0,578680,142922,2.3,14,2025-12-17
1174,Vivaan,Operations,Mumbai,23,0,460635,194838,4.2,10,2018-09-22
1175,Sneha,HR,Kolkata,36,13,1479651,108620,4.5,7,2025-04-09
1176,Reyansh,IT,Chennai,32,4,842654,44548,1.8,2,2023-12-24
1177,Riya,Marketing,Chennai,25,0,1419659,170226,1.8,5,2015-07-23
1178,Shrey,Finance,Kolkata,58,34,1587384,101410,2.9,21,2017-05-27
1064,Riya,Finance,Ahmedabad,42,21,395655,133179,1.4,25,2021-12-10
1180,Neha,Operations,Chennai,41,17,1639191,-inf,1.5,14,2020-11-04
1181,Pooja,HR,Chennai,29,1,1275873,167563,2.6,7,2015-05-09
1182,Rahul,Finance,Mumbai,24,0,927782,78578,3.7,13,2021-08-14
1183,Shrey,Marketing,Bengaluru,38,10,1777118,,2.4,1,2019-08-14
1184,Rohan,Marketing,Mumbai,55,31,1561320,38918,4.8,19,2024-06-05
1185,Vivaan,Marketing,Hyderabad,22,0,439273,194740,2.3,11,2023-02-21
1186,Sai,Finance,Ahmedabad,44,15,666158,51154,4.4,12,2018-05-26
1187,Pooja,Sales,Kolkata,47,23,1409622,75196,4.8,1,2015-09-04
1188,Vihaan,Support,Chennai,23,0,843682,89027,1.1,20,2018-01-09
1189,Meera,Marketing,Bengaluru,46,23,816228,32260,1.3,16,2021-01-01
1190,Aarav,Finance,Pune,27,0,1070246,60930,4.3,9,2020-07-17
1191,Amit,IT,Hyderabad,50,26,459042,79276,4.9,18,2022-07-10
1192,Rahul,IT,Kolkata,47,18,834178,136707,2.1,22,2023-09-08
1193,Shrey,Sales,Ahmedabad,46,20,1396264,197322,1.4,7,2024-01-13
1194,Meera,HR,Hyderabad,51,21,478481,178511,2.2,4,2025-02-04
1195,Ishita,Support,Hyderabad,52,22,774223,31990,1.6,19,2022-09-24
1196,Ishita,Marketing,Chennai,24,0,778532,117966,2.2,10,2017-01-11
1197,Priya,Operations,Hyderabad,21,0,1697868,64846,4.0,25,2022-09-16
1198,Aditya,Sales,Bengaluru,41,13,1736604,136614,3.1,23,2016-02-14
1199,Sneha,HR,Kolkata,21,0,1340391,41844,1.7,14,2016-01-14
1200,Riya,Marketing,Ahmedabad,29,0,1126918,114701,1.0,3,2021-05-24
